user_id,product_id,interaction_type
1153,134,cart
1154,202,purchase
1154,325,view
1154,142,purchase
1154,246,cart
1154,486,cart
1154,409,purchase
1154,327,cart
1154,382,cart
1154,287,cart
1154,402,purchase
1154,174,purchase
1154,169,purchase
1154,332,cart
1155,114,purchase
1155,117,view
1155,488,cart
1155,351,purchase
1155,68,cart
1155,466,cart
1155,347,cart
1155,289,purchase
1155,412,purchase
1155,132,cart
1155,377,cart
1155,230,cart
1155,339,purchase
1155,65,purchase
1155,493,cart
1155,418,view
1156,439,cart
1156,211,view
1156,465,cart
1156,267,purchase
1156,281,purchase
1156,456,cart
1156,458,view
1157,483,cart
1157,65,view
1157,20,view
1157,55,cart
1157,389,purchase
1157,385,purchase
1157,52,view
1157,255,view
1157,281,cart
1157,151,view
1157,413,cart
1157,414,cart
1157,413,cart
1158,58,view
1158,353,purchase
1158,4,view
1158,441,cart
1158,15,purchase
1158,68,view
1158,233,purchase
1158,394,purchase
1158,172,cart
1158,283,purchase
1158,336,purchase
1158,467,purchase
1158,465,purchase
1158,98,cart
1158,308,purchase
1158,30,view
1158,21,cart
1159,306,cart
1159,283,purchase
1159,455,purchase
1159,68,view
1159,279,view
1159,407,purchase
1159,64,purchase
1159,140,purchase
1159,271,purchase
1160,132,purchase
1160,82,view
1160,56,purchase
1160,41,purchase
1160,343,view
1160,15,purchase
1160,383,purchase
1160,167,purchase
1160,5,cart
1160,97,view
1160,212,purchase
1160,217,purchase
1160,290,purchase
1160,383,cart
1160,398,cart
1160,378,cart
1160,103,view
1160,357,view
1161,294,view
1161,324,cart
1161,462,cart
1161,305,purchase
1161,252,view
1161,253,purchase
1161,462,purchase
1161,81,purchase
1161,110,view
1161,84,cart
1161,56,cart
1161,412,cart
1161,15,view
1161,294,view
1161,223,purchase
1161,288,view
1161,487,view
1161,405,view
1162,71,purchase
1162,10,view
1162,320,purchase
1162,474,view
1162,188,cart
1162,109,view
1162,291,view
1162,83,view
1162,379,cart
1162,4,cart
1162,190,cart
1162,184,cart
1162,414,cart
1163,415,cart
1163,154,purchase
1163,337,cart
1163,475,purchase
1163,448,view
1163,358,view
1163,325,view
1163,430,purchase
1164,99,view
1164,220,purchase
1164,114,cart
1164,427,view
1164,382,cart
1164,108,cart
1164,156,cart
1164,314,cart
1164,158,view
1164,269,purchase
1165,426,view
1165,393,cart
1165,423,purchase
1165,154,purchase
1165,433,cart
1166,50,cart
1166,419,view
1166,450,purchase
1166,3,purchase
1166,163,purchase
1167,373,purchase
1167,257,cart
1167,247,cart
1167,373,view
1167,16,view
1167,186,purchase
1167,157,view
1167,165,cart
1167,139,view
1167,357,cart
1167,284,purchase
1167,279,view
1167,274,cart
1168,10,purchase
1168,121,purchase
1168,122,cart
1168,321,purchase
1168,70,cart
1169,339,view
1169,119,purchase
1169,457,purchase
1169,162,purchase
1169,65,cart
1170,73,view
1170,434,view
1170,25,cart
1170,454,cart
1170,333,cart
1170,278,view
1170,157,purchase
1170,200,view
1170,240,view
1170,90,purchase
1170,354,cart
1170,173,cart
1170,454,purchase
1170,64,view
1170,321,view
1170,107,cart
1170,90,purchase
1170,100,view
1170,93,purchase
1171,216,cart
1171,193,view
1171,429,cart
1171,429,purchase
1171,342,view
1171,137,cart
1171,285,cart
1171,21,purchase
1171,144,view
1171,329,purchase
1171,266,view
1171,481,cart
1172,124,view
1172,389,view
1172,345,cart
1172,271,cart
1172,374,view
1172,240,view
1172,482,cart
1172,65,cart
1172,227,purchase
1172,187,view
1172,60,view
1172,419,cart
1172,24,view
1172,469,view
1172,67,view
1172,410,cart
1172,338,cart
1173,144,view
1173,49,cart
1173,334,view
1173,319,purchase
1173,169,cart
1173,500,purchase
1173,395,purchase
1173,198,purchase
1173,328,purchase
1173,142,cart
1173,372,purchase
1173,424,purchase
1173,67,view
1173,153,view
1173,40,purchase
1173,461,cart
1173,250,purchase
1173,247,purchase
1173,308,cart
1174,372,view
1174,262,cart
1174,55,view
1174,82,purchase
1174,124,cart
1174,391,purchase
1174,65,view
1174,25,view
1174,324,purchase
1174,209,purchase
1174,263,cart
1174,278,purchase
1175,410,cart
1175,395,view
1175,351,view
1175,410,purchase
1175,215,cart
1175,188,view
1175,192,cart
1175,16,view
1175,163,purchase
1175,81,cart
1175,457,view
1175,323,cart
1175,181,cart
1175,340,view
1176,10,view
1176,295,purchase
1176,452,cart
1176,376,cart
1176,168,purchase
1176,284,view
1176,250,view
1176,176,cart
1176,159,cart
1176,76,view
1176,70,purchase
1176,464,view
1176,449,purchase
1176,218,purchase
1176,362,view
1176,344,view
1176,121,view
1176,416,cart
1176,58,view
1177,113,purchase
1177,146,cart
1177,100,view
1177,444,cart
1177,387,purchase
1177,493,cart
1177,453,purchase
1177,219,cart
1178,293,cart
1178,56,cart
1178,87,purchase
1178,191,cart
1178,77,view
1178,301,cart
1178,175,view
1178,8,purchase
1178,500,cart
1178,30,purchase
1178,259,purchase
1179,114,view
1179,289,view
1179,265,purchase
1179,269,purchase
1179,131,purchase
1179,150,purchase
1179,78,view
1180,453,purchase
1180,228,view
1180,398,purchase
1180,497,purchase
1180,271,purchase
1180,264,cart
1180,467,purchase
1180,269,view
1180,8,purchase
1180,262,cart
1180,290,view
1180,179,purchase
1180,484,cart
1180,72,cart
1180,310,cart
1181,188,view
1181,283,view
1181,284,purchase
1181,395,purchase
1181,214,purchase
1181,162,purchase
1181,406,view
1181,93,purchase
1181,69,view
1181,59,cart
1181,134,cart
1181,132,view
1181,465,purchase
1181,80,purchase
1181,119,purchase
1181,300,purchase
1181,131,cart
1181,265,cart
1182,383,cart
1182,412,view
1182,480,view
1182,394,view
1182,94,cart
1182,415,cart
1182,372,purchase
1182,78,cart
1182,270,view
1182,362,purchase
1182,203,purchase
1182,322,cart
1182,187,cart
1182,375,purchase
1182,445,purchase
1182,39,view
1182,182,purchase
1182,303,view
1182,361,cart
1183,432,purchase
1183,390,purchase
1183,342,view
1183,474,view
1183,100,view
1183,133,cart
1183,212,purchase
1183,205,purchase
1183,451,purchase
1183,122,view
1183,131,purchase
1183,163,purchase
1183,199,view
1183,386,cart
1183,99,cart
1183,162,view
1183,442,view
1184,299,cart
1184,423,purchase
1184,309,view
1184,233,purchase
1184,347,cart
1184,419,purchase
1184,231,purchase
1184,125,cart
1185,72,view
1185,147,cart
1185,222,cart
1185,396,cart
1185,451,purchase
1185,366,view
1185,221,cart
1185,304,purchase
1185,55,view
1185,294,cart
1185,224,purchase
1185,113,purchase
1185,12,cart
1185,363,purchase
1185,173,purchase
1185,476,view
1185,371,cart
1185,59,purchase
1186,481,cart
1186,330,purchase
1186,341,view
1186,454,cart
1186,267,purchase
1187,491,view
1187,433,view
1187,274,view
1187,189,purchase
1187,475,view
1187,196,cart
1187,133,view
1187,97,view
1187,255,view
1187,111,purchase
1187,410,view
1187,194,view
1187,470,purchase
1187,97,cart
1187,461,view
1187,413,view
1187,285,cart
1187,411,view
1188,171,view
1188,390,purchase
1188,172,purchase
1188,425,purchase
1188,17,cart
1188,227,cart
1188,26,cart
1188,135,view
1188,343,cart
1189,371,cart
1189,453,view
1189,429,view
1189,45,cart
1189,195,view
1189,458,view
1189,454,cart
1189,65,view
1189,235,purchase
1189,74,purchase
1189,321,cart
1189,283,cart
1189,383,cart
1189,402,purchase
1189,265,cart
1189,242,purchase
1189,424,view
1189,284,view
1189,254,purchase
1190,247,purchase
1190,243,view
1190,116,purchase
1190,115,view
1190,350,purchase
1190,394,cart
1190,383,view
1190,134,cart
1190,325,purchase
1190,423,view
1190,173,view
1190,168,cart
1190,347,view
1190,257,cart
1190,204,cart
1190,348,purchase
1191,362,view
1191,87,cart
1191,388,view
1191,259,purchase
1191,259,purchase
1191,218,cart
1191,51,cart
1191,83,purchase
1191,399,view
1191,10,view
1191,162,purchase
1191,203,view
1191,126,cart
1192,50,view
1192,466,cart
1192,410,view
1192,254,view
1192,56,view
1192,420,purchase
1192,197,cart
1193,461,view
1193,118,view
1193,7,view
1193,213,view
1193,113,purchase
1194,129,view
1194,122,view
1194,314,cart
1194,342,view
1194,245,purchase
1195,49,view
1195,403,view
1195,386,purchase
1195,79,view
1195,407,purchase
1195,485,view
1195,74,cart
1195,271,view
1195,452,view
1195,191,view
1195,404,view
1196,245,cart
1196,450,view
1196,253,purchase
1196,231,view
1196,484,view
1196,450,view
1196,288,cart
1196,291,purchase
1196,247,purchase
1196,222,cart
1196,280,purchase
1196,151,cart
1197,377,view
1197,379,view
1197,218,view
1197,371,purchase
1197,416,cart
1197,97,cart
1197,354,view
1197,235,purchase
1197,381,cart
1197,68,view
1197,138,purchase
1197,200,cart
1197,109,purchase
1197,60,cart
1197,338,view
1197,139,purchase
1198,10,view
1198,45,view
1198,493,purchase
1198,158,view
1198,299,cart
1198,118,purchase
1198,96,purchase
1198,194,view
1198,291,cart
1198,498,cart
1199,402,view
1199,377,view
1199,109,cart
1199,374,cart
1199,13,cart
1199,147,cart
1199,62,cart
1199,243,view
1199,191,view
1200,375,cart
1200,289,purchase
1200,451,cart
1200,286,cart
1200,482,view
1200,425,purchase
1200,249,cart
1200,318,view
1200,165,purchase
1200,82,view
1200,41,cart
1200,379,purchase
1200,292,view
1200,380,view
1200,129,cart
1200,241,view
1200,319,view
1200,331,cart
1200,422,view
1201,458,view
1201,36,view
1201,79,view
1201,322,purchase
1201,410,view
1201,275,view
1201,313,cart
1201,190,purchase
1201,127,cart
1201,33,purchase
1201,456,view
1201,416,cart
1201,325,purchase
1201,118,cart
1201,114,view
1201,355,purchase
1201,59,view
1201,376,purchase
1201,160,view
1202,86,view
1202,458,view
1202,391,view
1202,448,view
1202,334,cart
1203,241,purchase
1203,240,purchase
1203,448,view
1203,423,cart
1203,56,purchase
1204,284,cart
1204,313,view
1204,430,view
1204,220,purchase
1204,65,view
1204,443,view
1204,414,purchase
1204,47,cart
1204,481,view
1204,297,cart
1204,262,view
1204,487,view
1204,95,view
1204,250,view
1204,311,purchase
1204,478,cart
1204,61,view
1204,269,view
1204,126,purchase
1205,7,view
1205,323,purchase
1205,487,view
1205,228,view
1205,287,purchase
1205,312,view
1205,343,cart
1205,198,cart
1205,416,purchase
1206,180,purchase
1206,310,cart
1206,403,view
1206,195,view
1206,242,purchase
1206,359,cart
1206,24,purchase
1206,277,view
1206,247,view
1206,192,cart
1206,421,cart
1206,213,cart
1206,158,view
1207,291,view
1207,11,cart
1207,349,cart
1207,61,purchase
1207,280,cart
1207,362,purchase
1207,12,purchase
1207,99,purchase
1207,357,purchase
1207,89,view
1207,56,cart
1207,51,purchase
1207,431,cart
1207,324,cart
1207,433,purchase
1208,58,purchase
1208,415,purchase
1208,54,view
1208,345,cart
1208,251,view
1208,47,cart
1208,360,cart
1208,340,view
1208,324,cart
1208,161,view
1208,39,purchase
1208,493,purchase
1208,433,view
1209,266,cart
1209,448,view
1209,472,view
1209,177,purchase
1209,468,purchase
1209,186,purchase
1209,244,cart
1209,173,cart
1209,493,cart
1209,361,view
1209,434,cart
1209,415,view
1209,489,view
1209,444,view
1209,440,cart
1209,64,cart
1209,458,view
1209,185,view
1209,378,purchase
1209,198,purchase
1210,103,purchase
1210,151,purchase
1210,238,cart
1210,139,purchase
1210,281,purchase
1210,455,view
1210,185,cart
1211,2,view
1211,258,cart
1211,352,cart
1211,44,view
1211,168,cart
1211,115,cart
1211,378,purchase
1212,311,view
1212,350,cart
1212,352,purchase
1212,46,cart
1212,79,view
1212,250,purchase
1212,498,purchase
1212,325,purchase
1212,247,cart
1212,484,cart
1212,461,cart
1212,146,view
1212,428,view
1212,489,view
1212,130,view
1212,480,view
1213,170,view
1213,448,cart
1213,2,cart
1213,496,purchase
1213,298,purchase
1213,410,purchase
1213,113,view
1213,55,cart
1213,271,view
1213,223,purchase
1214,422,purchase
1214,500,cart
1214,198,cart
1214,397,purchase
1214,347,purchase
1214,358,view
1214,433,purchase
1214,183,purchase
1214,85,purchase
1214,14,cart
1215,27,view
1215,24,cart
1215,391,view
1215,116,purchase
1215,34,view
1215,3,purchase
1215,438,view
1215,194,view
1215,20,view
1215,360,cart
1215,213,view
1215,139,purchase
1215,468,view
1215,326,view
1215,159,view
1215,78,view
1216,418,cart
1216,167,purchase
1216,410,view
1216,465,view
1216,263,purchase
1216,34,purchase
1216,240,cart
1216,415,purchase
1216,151,purchase
1216,275,cart
1217,359,cart
1217,147,cart
1217,438,purchase
1217,384,view
1217,112,cart
1217,179,purchase
1218,19,view
1218,77,purchase
1218,312,view
1218,22,cart
1218,202,purchase
1219,334,view
1219,78,purchase
1219,16,purchase
1219,212,cart
1219,450,purchase
1219,343,cart
1219,124,view
1219,256,cart
1219,458,view
1220,295,cart
1220,305,cart
1220,223,view
1220,408,view
1220,177,purchase
1220,248,cart
1220,79,cart
1220,260,cart
1220,472,cart
1220,470,cart
1220,161,purchase
1220,267,view
1220,118,view
1220,257,purchase
1220,440,view
1220,492,view
1220,383,cart
1221,290,purchase
1221,77,purchase
1221,480,purchase
1221,299,view
1221,414,view
1221,242,purchase
1221,192,purchase
1221,237,cart
1221,165,cart
1221,418,cart
1221,119,cart
1221,195,cart
1221,138,purchase
1222,6,cart
1222,461,view
1222,389,view
1222,100,view
1222,282,cart
1222,362,cart
1222,252,purchase
1223,337,cart
1223,16,cart
1223,8,view
1223,246,purchase
1223,496,purchase
1223,208,view
1223,416,cart
1223,122,cart
1223,310,purchase
1224,482,view
1224,54,purchase
1224,8,purchase
1224,436,purchase
1224,494,view
1224,5,cart
1224,253,view
1224,367,purchase
1224,64,cart
1224,327,cart
1224,25,view
1224,226,view
1224,82,purchase
1224,317,purchase
1224,388,cart
1224,64,view
1224,493,view
1224,185,purchase
1224,339,cart
1224,40,view
1225,68,view
1225,108,cart
1225,39,cart
1225,130,cart
1225,213,purchase
1225,495,purchase
1225,149,purchase
1225,229,cart
1226,88,cart
1226,71,view
1226,498,view
1226,473,cart
1226,69,cart
1226,366,purchase
1226,246,view
1226,424,cart
1226,154,purchase
1226,172,view
1226,167,cart
1226,205,purchase
1226,100,cart
1226,296,view
1227,143,cart
1227,315,purchase
1227,238,cart
1227,151,cart
1227,18,cart
1227,113,purchase
1227,409,cart
1227,71,cart
1228,246,cart
1228,443,purchase
1228,130,cart
1228,86,cart
1228,394,purchase
1228,132,purchase
1228,206,view
1228,257,purchase
1228,227,purchase
1228,174,view
1228,220,cart
1228,229,view
1228,299,view
1228,347,view
1228,375,cart
1228,426,view
1228,250,cart
1228,333,purchase
1229,364,cart
1229,3,purchase
1229,482,cart
1229,440,cart
1229,262,cart
1229,3,purchase
1229,409,view
1229,356,view
1229,142,view
1229,386,view
1229,221,purchase
1229,346,view
1229,436,purchase
1229,141,view
1229,390,view
1229,488,cart
1229,469,cart
1230,402,cart
1230,86,cart
1230,339,view
1230,247,purchase
1230,404,purchase
1230,240,cart
1230,228,cart
1230,426,view
1230,229,purchase
1230,139,view
1230,350,cart
1230,383,cart
1230,163,cart
1230,278,purchase
1230,64,purchase
1230,463,view
1230,185,view
1231,216,cart
1231,351,purchase
1231,319,purchase
1231,92,view
1231,39,view
1231,208,purchase
1232,200,cart
1232,160,cart
1232,317,view
1232,442,view
1232,354,purchase
1232,126,cart
1232,349,view
1232,269,cart
1232,206,cart
1232,249,view
1232,99,view
1232,462,view
1232,43,purchase
1232,72,purchase
1232,435,cart
1232,197,cart
1232,483,purchase
1232,220,view
1232,281,view
1232,156,cart
1233,383,purchase
1233,434,view
1233,286,purchase
1233,109,purchase
1233,305,cart
1233,143,purchase
1233,147,purchase
1233,435,view
1233,80,view
1233,292,cart
1233,25,purchase
1233,73,purchase
1234,481,purchase
1234,166,cart
1234,440,view
1234,373,cart
1234,469,cart
1234,93,purchase
1234,192,view
1234,152,view
1234,118,view
1234,389,view
1234,478,cart
1234,159,view
1235,265,cart
1235,228,view
1235,268,purchase
1235,166,cart
1235,470,view
1235,45,cart
1235,372,view
1235,5,cart
1235,329,view
1235,376,cart
1235,74,cart
1235,489,view
1235,375,view
1235,369,view
1235,418,view
1235,362,view
1236,278,purchase
1236,199,cart
1236,417,view
1236,66,cart
1236,287,purchase
1236,375,cart
1236,421,view
1236,487,view
1236,295,cart
1236,349,cart
1236,465,view
1236,264,view
1236,26,purchase
1237,10,view
1237,362,purchase
1237,167,cart
1237,11,purchase
1237,262,purchase
1237,218,view
1237,214,view
1237,487,cart
1237,101,view
1237,470,purchase
1237,338,purchase
1237,34,cart
1237,207,cart
1237,182,cart
1237,368,view
1237,329,view
1237,176,view
1238,99,purchase
1238,428,cart
1238,249,cart
1238,106,cart
1238,37,purchase
1238,44,cart
1239,369,purchase
1239,461,view
1239,327,view
1239,167,cart
1239,104,purchase
1239,137,purchase
1239,407,view
1239,309,cart
1239,427,view
1239,325,cart
1239,256,purchase
1239,217,cart
1239,311,cart
1239,257,view
1239,216,view
1239,410,view
1239,107,cart
1240,381,cart
1240,87,cart
1240,208,view
1240,308,view
1240,129,cart
1240,336,cart
1240,45,cart
1240,226,cart
1240,318,cart
1240,91,purchase
1240,307,view
1240,465,purchase
1240,102,purchase
1240,385,cart
1240,129,purchase
1240,250,view
1240,446,cart
1241,175,purchase
1241,101,purchase
1241,234,purchase
1241,483,view
1241,495,purchase
1241,225,view
1241,376,view
1241,143,cart
1241,9,view
1242,228,purchase
1242,206,view
1242,183,purchase
1242,400,cart
1242,166,cart
1243,133,view
1243,40,cart
1243,399,view
1243,206,cart
1243,95,view
1243,111,view
1243,70,cart
1243,217,view
1243,178,cart
1243,87,cart
1243,37,cart
1243,286,purchase
1243,403,view
1243,499,purchase
1243,58,cart
1243,183,purchase
1244,101,cart
1244,79,view
1244,285,cart
1244,97,purchase
1244,277,cart
1244,500,purchase
1244,89,view
1244,486,cart
1245,25,view
1245,340,view
1245,202,cart
1245,233,purchase
1245,156,cart
1245,326,cart
1245,140,view
1245,149,view
1245,481,cart
1245,406,purchase
1245,135,purchase
1245,215,purchase
1245,427,view
1245,15,purchase
1245,406,purchase
1245,474,purchase
1245,434,view
1245,498,purchase
1245,108,view
1245,282,purchase
1246,162,cart
1246,407,purchase
1246,130,purchase
1246,360,view
1246,301,cart
1246,60,cart
1246,433,cart
1246,157,view
1246,31,view
1246,138,view
1246,485,view
1246,372,purchase
1246,270,view
1246,280,purchase
1246,55,cart
1246,360,purchase
1247,487,cart
1247,358,cart
1247,58,cart
1247,475,purchase
1247,448,view
1247,53,cart
1247,75,purchase
1247,301,view
1247,72,cart
1247,175,cart
1248,250,cart
1248,457,purchase
1248,450,view
1248,422,cart
1248,334,purchase
1248,414,cart
1249,87,view
1249,186,purchase
1249,280,view
1249,157,purchase
1249,335,cart
1249,89,cart
1249,339,purchase
1249,4,purchase
1249,410,view
1249,334,cart
1249,483,cart
1249,351,cart
1249,129,cart
1249,165,view
1249,327,purchase
1249,372,purchase
1249,256,cart
1249,82,purchase
1249,471,cart
1249,499,purchase
1250,144,cart
1250,458,purchase
1250,491,purchase
1250,282,view
1250,127,view
1250,425,view
1250,58,purchase
1251,97,view
1251,251,cart
1251,125,purchase
1251,311,cart
1251,205,purchase
1251,48,purchase
1251,473,purchase
1252,309,view
1252,175,view
1252,33,view
1252,413,cart
1252,452,purchase
1252,120,cart
1252,114,purchase
1252,289,purchase
1252,390,view
1252,87,cart
1252,126,purchase
1252,249,view
1252,289,view
1252,381,cart
1252,374,purchase
1253,83,view
1253,159,cart
1253,155,view
1253,139,view
1253,470,cart
1253,455,cart
1253,327,cart
1253,424,purchase
1253,229,cart
1253,242,view
1253,232,view
1253,213,cart
1253,175,view
1253,182,purchase
1253,413,purchase
1253,290,view
1253,5,cart
1253,73,view
1253,327,purchase
1253,64,view
1254,422,purchase
1254,452,cart
1254,393,cart
1254,416,purchase
1254,40,purchase
1255,190,purchase
1255,152,cart
1255,327,view
1255,283,view
1255,121,purchase
1255,361,cart
1255,393,cart
1255,280,view
1255,419,cart
1255,290,view
1255,126,purchase
1255,26,purchase
1256,393,cart
1256,116,view
1256,9,view
1256,314,purchase
1256,249,view
1256,310,cart
1256,407,purchase
1256,474,cart
1256,145,cart
1256,145,purchase
1256,182,purchase
1256,295,view
1256,266,cart
1256,441,purchase
1257,447,view
1257,422,cart
1257,229,view
1257,161,view
1257,262,cart
1257,224,cart
1257,259,view
1258,276,cart
1258,226,purchase
1258,57,purchase
1258,188,cart
1258,104,cart
1258,206,view
1258,465,purchase
1258,474,cart
1258,88,view
1258,169,purchase
1258,19,purchase
1258,92,view
1258,243,view
1258,361,view
1259,252,purchase
1259,386,cart
1259,486,cart
1259,203,purchase
1259,416,purchase
1259,459,cart
1259,11,cart
1259,136,view
1259,291,cart
1259,181,view
1259,3,purchase
1260,306,purchase
1260,44,cart
1260,377,view
1260,215,view
1260,82,purchase
1260,45,view
1260,457,view
1260,134,purchase
1260,458,view
1260,411,cart
1260,113,cart
1260,371,view
1260,357,cart
1260,358,cart
1260,33,view
1260,3,purchase
1260,41,cart
1260,274,cart
1260,255,cart
1260,473,cart
1261,465,view
1261,426,view
1261,163,view
1261,357,purchase
1261,475,view
1261,340,cart
1261,402,purchase
1261,319,purchase
1261,86,view
1261,23,view
1261,43,purchase
1261,311,view
1261,18,view
1261,408,view
1262,186,cart
1262,391,view
1262,395,view
1262,452,view
1262,7,cart
1262,66,purchase
1262,205,view
1262,259,view
1262,200,purchase
1262,29,cart
1262,337,cart
1263,167,purchase
1263,288,purchase
1263,441,purchase
1263,288,view
1263,159,view
1263,196,cart
1263,29,purchase
1263,319,cart
1263,296,view
1263,73,view
1263,21,view
1263,242,cart
1263,118,purchase
1263,117,purchase
1263,51,cart
1263,2,cart
1263,428,purchase
1263,25,view
1263,473,purchase
1264,173,cart
1264,186,view
1264,289,view
1264,51,view
1264,94,purchase
1264,287,purchase
1264,390,cart
1264,113,purchase
1264,440,cart
1264,358,cart
1264,157,view
1264,287,cart
1264,40,cart
1265,462,view
1265,271,cart
1265,417,cart
1265,172,purchase
1265,194,view
1265,271,purchase
1265,239,purchase
1265,211,purchase
1265,324,cart
1265,268,purchase
1265,155,cart
1265,340,purchase
1265,11,cart
1265,470,purchase
1265,48,purchase
1265,424,purchase
1266,36,cart
1266,99,view
1266,328,cart
1266,366,view
1266,188,cart
1266,371,purchase
1266,266,view
1266,477,cart
1266,476,cart
1266,61,view
1266,81,cart
1266,170,view
1266,356,cart
1266,313,purchase
1266,442,view
1266,414,cart
1266,50,cart
1266,281,view
1266,203,purchase
1266,435,cart
1267,22,cart
1267,213,cart
1267,144,purchase
1267,223,purchase
1267,72,view
1267,95,purchase
1267,197,view
1267,97,cart
1267,348,cart
1267,392,view
1267,132,purchase
1267,73,view
1268,395,purchase
1268,303,purchase
1268,425,view
1268,381,purchase
1268,89,purchase
1268,167,cart
1268,91,view
1268,83,view
1268,420,view
1268,142,purchase
1268,228,view
1268,74,cart
1268,9,purchase
1268,212,purchase
1269,383,purchase
1269,450,view
1269,346,view
1269,214,purchase
1269,268,purchase
1269,487,view
1269,495,purchase
1270,222,view
1270,32,purchase
1270,1,cart
1270,486,purchase
1270,372,cart
1270,444,cart
1270,410,view
1270,26,cart
1270,413,purchase
1270,155,cart
1270,395,view
1270,379,view
1270,469,purchase
1270,359,view
1270,21,view
1270,427,cart
1271,425,purchase
1271,347,cart
1271,15,cart
1271,209,view
1271,13,cart
1272,384,purchase
1272,414,cart
1272,53,view
1272,211,purchase
1272,137,view
1272,194,purchase
1272,146,cart
1272,306,cart
1272,58,view
1272,397,purchase
1273,103,view
1273,69,view
1273,49,purchase
1273,109,purchase
1273,187,cart
1273,317,cart
1273,19,purchase
1273,499,cart
1273,396,cart
1273,35,view
1273,74,view
1273,322,purchase
1273,350,cart
1273,435,view
1273,362,view
1273,69,cart
1273,478,view
1273,345,cart
1273,409,cart
1273,362,cart
1274,344,view
1274,121,cart
1274,270,cart
1274,390,purchase
1274,185,purchase
1274,128,purchase
1274,475,view
1274,288,view
1274,38,cart
1274,472,cart
1274,456,view
1274,34,view
1274,58,cart
1274,35,purchase
1274,379,view
1274,196,view
1274,321,cart
1275,331,purchase
1275,416,cart
1275,58,cart
1275,163,purchase
1275,3,cart
1275,69,cart
1275,399,cart
1275,490,view
1275,73,purchase
1275,111,purchase
1276,481,purchase
1276,265,purchase
1276,238,view
1276,179,purchase
1276,379,purchase
1276,179,view
1276,33,cart
1276,407,purchase
1276,111,cart
1276,393,purchase
1277,426,cart
1277,163,cart
1277,95,view
1277,229,purchase
1277,211,purchase
1277,364,view
1277,421,purchase
1277,295,cart
1277,357,view
1277,161,view
1277,355,view
1277,236,view
1277,443,purchase
1277,243,cart
1277,432,view
1277,162,purchase
1278,44,view
1278,257,purchase
1278,464,cart
1278,383,purchase
1278,327,cart
1278,484,view
1278,436,purchase
1278,48,cart
1278,146,view
1278,233,view
1279,86,view
1279,57,cart
1279,16,purchase
1279,206,purchase
1279,466,cart
1279,153,purchase
1279,363,purchase
1279,370,cart
1280,266,view
1280,235,purchase
1280,486,cart
1280,457,view
1280,352,purchase
1280,307,view
1280,492,view
1280,75,cart
1280,164,purchase
1280,71,view
1280,391,cart
1280,406,view
1280,80,view
1280,244,cart
1281,411,purchase
1281,61,view
1281,393,view
1281,63,view
1281,402,view
1281,331,view
1281,87,view
1281,95,purchase
1281,127,view
1281,418,cart
1281,34,view
1281,156,cart
1281,444,cart
1281,498,cart
1281,185,cart
1281,94,purchase
1281,93,purchase
1281,121,view
1281,196,view
1282,244,view
1282,419,view
1282,480,cart
1282,59,cart
1282,197,cart
1282,370,cart
1282,379,cart
1282,450,view
1282,227,purchase
1282,434,cart
1283,113,cart
1283,139,view
1283,277,view
1283,415,view
1283,277,purchase
1283,400,purchase
1283,137,purchase
1283,467,cart
1283,429,cart
1283,317,cart
1283,394,view
1283,22,cart
1283,261,cart
1283,311,view
1283,364,cart
1283,182,purchase
1283,378,cart
1284,266,purchase
1284,210,purchase
1284,416,purchase
1284,210,cart
1284,227,cart
1284,230,cart
1285,222,view
1285,389,cart
1285,152,cart
1285,154,view
1285,293,purchase
1285,477,cart
1285,225,purchase
1285,35,view
1285,267,cart
1285,142,view
1286,135,cart
1286,30,purchase
1286,238,cart
1286,138,cart
1286,13,purchase
1287,427,view
1287,62,purchase
1287,93,cart
1287,327,purchase
1287,175,cart
1287,322,cart
1287,175,view
1287,232,view
1287,142,view
1287,243,cart
1287,232,view
1287,229,cart
1287,6,cart
1287,227,cart
1287,454,view
1287,356,view
1287,129,view
1287,130,purchase
1288,156,view
1288,465,view
1288,131,purchase
1288,249,cart
1288,11,view
1288,377,purchase
1288,6,purchase
1288,405,view
1288,367,view
1288,12,view
1288,34,view
1288,361,purchase
1288,9,view
1289,469,cart
1289,356,view
1289,476,purchase
1289,40,purchase
1289,184,view
1289,284,purchase
1289,478,cart
1289,117,view
1289,358,purchase
1289,418,cart
1289,154,purchase
1289,217,cart
1289,325,view
1289,467,cart
1289,55,purchase
1290,455,cart
1290,427,cart
1290,260,purchase
1290,457,cart
1290,417,purchase
1290,296,purchase
1290,480,purchase
1290,237,purchase
1290,482,view
1290,224,cart
1290,268,view
1290,262,view
1290,141,view
1290,135,view
1290,203,purchase
1291,278,view
1291,456,view
1291,292,view
1291,106,purchase
1291,105,cart
1291,275,cart
1291,212,purchase
1291,423,purchase
1291,472,cart
1291,223,purchase
1291,414,purchase
1291,163,purchase
1291,449,purchase
1291,106,cart
1291,288,cart
1291,331,purchase
1291,240,purchase
1291,452,view
1292,334,view
1292,94,cart
1292,78,view
1292,150,cart
1292,24,purchase
1292,111,view
1292,56,purchase
1292,426,view
1292,249,view
1292,363,view
1292,182,purchase
1292,257,cart
1292,360,view
1292,103,cart
1292,117,purchase
1292,11,view
1292,394,purchase
1292,428,purchase
1293,363,view
1293,159,purchase
1293,495,cart
1293,106,cart
1293,216,purchase
1294,212,purchase
