user_id,product_id,interaction_type,interaction_score
1127,120,cart,2
1127,43,view,1
1127,206,purchase,3
1127,104,cart,2
1127,436,cart,2
1127,293,view,1
1127,19,cart,2
1127,43,view,1
1127,121,purchase,3
1127,382,view,1
1127,30,view,1
1127,38,view,1
1127,490,purchase,3
1127,305,purchase,3
1127,230,purchase,3
1127,188,view,1
1127,406,view,1
1128,156,cart,2
1128,71,view,1
1128,203,purchase,3
1128,192,view,1
1128,339,purchase,3
1128,421,cart,2
1128,339,cart,2
1128,345,cart,2
1128,275,cart,2
1129,459,cart,2
1129,165,cart,2
1129,212,purchase,3
1129,131,view,1
1129,43,cart,2
1129,380,view,1
1129,197,cart,2
1129,187,purchase,3
1129,176,purchase,3
1129,306,cart,2
1129,454,purchase,3
1129,7,cart,2
1129,500,view,1
1129,471,purchase,3
1129,43,cart,2
1129,252,view,1
1129,219,cart,2
1129,125,cart,2
1129,205,view,1
1130,195,cart,2
1130,91,cart,2
1130,480,view,1
1130,192,cart,2
1130,277,purchase,3
1130,212,purchase,3
1130,427,view,1
1130,395,purchase,3
1130,449,purchase,3
1130,214,purchase,3
1130,17,view,1
1130,450,cart,2
1130,194,purchase,3
1131,188,purchase,3
1131,459,cart,2
1131,495,purchase,3
1131,437,cart,2
1131,437,purchase,3
1131,413,purchase,3
1131,60,view,1
1131,290,purchase,3
1131,313,view,1
1131,491,view,1
1131,377,cart,2
1131,466,purchase,3
1131,308,cart,2
1131,365,cart,2
1131,325,purchase,3
1132,431,cart,2
1132,183,cart,2
1132,384,cart,2
1132,369,cart,2
1132,439,cart,2
1132,69,cart,2
1133,49,cart,2
1133,342,cart,2
1133,301,view,1
1133,331,purchase,3
1133,434,cart,2
1133,186,cart,2
1133,427,cart,2
1133,333,view,1
1133,368,purchase,3
1133,68,cart,2
1133,255,view,1
1133,186,purchase,3
1133,285,view,1
1133,127,cart,2
1133,470,purchase,3
1133,447,view,1
1133,493,cart,2
1133,314,view,1
1133,231,purchase,3
1133,431,cart,2
1134,126,purchase,3
1134,205,view,1
1134,31,view,1
1134,282,purchase,3
1134,137,view,1
1134,300,cart,2
1135,266,purchase,3
1135,466,cart,2
1135,212,cart,2
1135,149,cart,2
1135,355,view,1
1135,49,purchase,3
1135,34,purchase,3
1135,468,purchase,3
1135,97,view,1
1135,328,view,1
1135,32,cart,2
1135,9,purchase,3
1136,210,purchase,3
1136,152,view,1
1136,10,cart,2
1136,245,purchase,3
1136,379,purchase,3
1136,497,cart,2
1136,57,cart,2
1136,469,view,1
1136,251,purchase,3
1136,102,purchase,3
1136,183,purchase,3
1136,489,view,1
1136,176,view,1
1136,373,purchase,3
1136,280,view,1
1136,173,view,1
1136,31,purchase,3
1136,432,cart,2
1137,127,cart,2
1137,399,cart,2
1137,462,view,1
1137,165,view,1
1137,410,purchase,3
1137,262,purchase,3
1137,294,view,1
1137,238,view,1
1137,487,view,1
1137,43,view,1
1137,36,cart,2
1137,162,purchase,3
1137,6,cart,2
1137,29,cart,2
1137,110,view,1
1137,430,cart,2
1137,354,purchase,3
1137,235,cart,2
1137,396,view,1
1138,132,cart,2
1138,481,cart,2
1138,316,view,1
1138,332,view,1
1138,174,view,1
1138,430,purchase,3
1138,476,cart,2
1138,491,view,1
1138,467,cart,2
1138,77,view,1
1138,216,cart,2
1138,68,purchase,3
1138,33,view,1
1138,18,cart,2
1139,227,cart,2
1139,462,view,1
1139,321,view,1
1139,302,purchase,3
1139,443,view,1
1139,310,purchase,3
1139,275,view,1
1139,300,cart,2
1139,431,view,1
1139,361,purchase,3
1139,138,cart,2
1139,157,purchase,3
1139,432,view,1
1140,372,purchase,3
1140,22,view,1
1140,149,view,1
1140,448,purchase,3
1140,58,purchase,3
1140,62,purchase,3
1140,234,cart,2
1140,67,view,1
1140,373,cart,2
1140,464,purchase,3
1140,442,view,1
1140,208,purchase,3
1140,301,view,1
1140,418,purchase,3
1141,421,cart,2
1141,187,purchase,3
1141,150,cart,2
1141,39,purchase,3
1141,260,cart,2
1141,337,cart,2
1142,306,purchase,3
1142,165,cart,2
1142,169,view,1
1142,317,purchase,3
1142,122,purchase,3
1142,45,view,1
1142,319,view,1
1142,500,cart,2
1142,173,cart,2
1142,495,purchase,3
1142,467,view,1
1142,247,cart,2
1142,101,view,1
1143,264,purchase,3
1143,322,purchase,3
1143,453,purchase,3
1143,420,cart,2
1143,466,view,1
1143,67,purchase,3
1144,354,cart,2
1144,74,view,1
1144,137,purchase,3
1144,66,cart,2
1144,265,cart,2
1144,321,view,1
1145,336,cart,2
1145,10,purchase,3
1145,208,purchase,3
1145,139,view,1
1145,442,cart,2
1145,145,purchase,3
1145,334,view,1
1145,217,view,1
1145,204,purchase,3
1145,96,view,1
1145,159,purchase,3
1145,184,purchase,3
1145,158,cart,2
1145,417,purchase,3
1145,453,cart,2
1145,26,cart,2
1145,361,cart,2
1145,412,view,1
1145,125,purchase,3
1145,100,cart,2
1146,424,purchase,3
1146,320,cart,2
1146,57,view,1
1146,172,cart,2
1146,9,cart,2
1146,142,purchase,3
1146,422,cart,2
1146,160,cart,2
1146,220,cart,2
1146,160,view,1
1146,283,cart,2
1146,43,view,1
1146,484,cart,2
1146,23,view,1
1146,201,purchase,3
1146,234,view,1
1146,290,purchase,3
1146,76,view,1
1147,102,purchase,3
1147,246,purchase,3
1147,474,cart,2
1147,173,view,1
1147,414,purchase,3
1147,67,cart,2
1147,173,view,1
1148,15,cart,2
1148,122,cart,2
1148,488,purchase,3
1148,7,view,1
1148,476,cart,2
1148,319,purchase,3
1148,468,cart,2
1148,328,cart,2
1148,178,cart,2
1148,463,view,1
1148,81,view,1
1148,128,view,1
1149,179,purchase,3
1149,276,cart,2
1149,280,cart,2
1149,15,cart,2
1149,396,view,1
1150,174,view,1
1150,43,cart,2
1150,458,cart,2
1150,122,purchase,3
1150,363,purchase,3
1150,23,view,1
1150,411,cart,2
1150,375,purchase,3
1150,233,view,1
1150,429,view,1
1150,293,purchase,3
1151,336,view,1
1151,105,cart,2
1151,274,view,1
1151,193,cart,2
1151,163,view,1
1151,482,cart,2
1151,194,purchase,3
1151,194,purchase,3
1151,479,cart,2
1151,239,purchase,3
1151,299,view,1
1151,301,cart,2
1151,422,view,1
1151,445,purchase,3
1151,27,purchase,3
1151,12,cart,2
1152,322,cart,2
1152,80,purchase,3
1152,302,purchase,3
1152,343,view,1
1152,110,purchase,3
1152,132,view,1
1152,51,cart,2
1152,193,purchase,3
1152,138,cart,2
1152,469,purchase,3
1152,290,purchase,3
1152,104,cart,2
1152,424,view,1
1152,475,view,1
1153,345,cart,2
1153,297,cart,2
1153,200,purchase,3
1153,368,purchase,3
1153,260,purchase,3
1153,236,view,1
1153,374,cart,2
1153,406,purchase,3
1153,366,cart,2
1153,68,cart,2
1153,126,view,1
1153,134,cart,2
1154,202,purchase,3
1154,325,view,1
1154,142,purchase,3
1154,246,cart,2
1154,486,cart,2
1154,409,purchase,3
1154,327,cart,2
1154,382,cart,2
1154,287,cart,2
1154,402,purchase,3
1154,174,purchase,3
1154,169,purchase,3
1154,332,cart,2
1155,114,purchase,3
1155,117,view,1
1155,488,cart,2
1155,351,purchase,3
1155,68,cart,2
1155,466,cart,2
1155,347,cart,2
1155,289,purchase,3
1155,412,purchase,3
1155,132,cart,2
1155,377,cart,2
1155,230,cart,2
1155,339,purchase,3
1155,65,purchase,3
1155,493,cart,2
1155,418,view,1
1156,439,cart,2
1156,211,view,1
1156,465,cart,2
1156,267,purchase,3
1156,281,purchase,3
1156,456,cart,2
1156,458,view,1
1157,483,cart,2
1157,65,view,1
1157,20,view,1
1157,55,cart,2
1157,389,purchase,3
1157,385,purchase,3
1157,52,view,1
1157,255,view,1
1157,281,cart,2
1157,151,view,1
1157,413,cart,2
1157,414,cart,2
1157,413,cart,2
1158,58,view,1
1158,353,purchase,3
1158,4,view,1
1158,441,cart,2
1158,15,purchase,3
1158,68,view,1
1158,233,purchase,3
1158,394,purchase,3
1158,172,cart,2
1158,283,purchase,3
1158,336,purchase,3
1158,467,purchase,3
1158,465,purchase,3
1158,98,cart,2
1158,308,purchase,3
1158,30,view,1
1158,21,cart,2
1159,306,cart,2
1159,283,purchase,3
1159,455,purchase,3
1159,68,view,1
1159,279,view,1
1159,407,purchase,3
1159,64,purchase,3
1159,140,purchase,3
1159,271,purchase,3
1160,132,purchase,3
1160,82,view,1
1160,56,purchase,3
1160,41,purchase,3
1160,343,view,1
1160,15,purchase,3
1160,383,purchase,3
1160,167,purchase,3
1160,5,cart,2
1160,97,view,1
1160,212,purchase,3
1160,217,purchase,3
1160,290,purchase,3
1160,383,cart,2
1160,398,cart,2
1160,378,cart,2
1160,103,view,1
1160,357,view,1
1161,294,view,1
1161,324,cart,2
1161,462,cart,2
1161,305,purchase,3
1161,252,view,1
1161,253,purchase,3
1161,462,purchase,3
1161,81,purchase,3
1161,110,view,1
1161,84,cart,2
1161,56,cart,2
1161,412,cart,2
1161,15,view,1
1161,294,view,1
1161,223,purchase,3
1161,288,view,1
1161,487,view,1
1161,405,view,1
1162,71,purchase,3
1162,10,view,1
1162,320,purchase,3
1162,474,view,1
1162,188,cart,2
1162,109,view,1
1162,291,view,1
1162,83,view,1
1162,379,cart,2
1162,4,cart,2
1162,190,cart,2
1162,184,cart,2
1162,414,cart,2
1163,415,cart,2
1163,154,purchase,3
1163,337,cart,2
1163,475,purchase,3
1163,448,view,1
1163,358,view,1
1163,325,view,1
1163,430,purchase,3
1164,99,view,1
1164,220,purchase,3
1164,114,cart,2
1164,427,view,1
1164,382,cart,2
1164,108,cart,2
1164,156,cart,2
1164,314,cart,2
1164,158,view,1
1164,269,purchase,3
1165,426,view,1
1165,393,cart,2
1165,423,purchase,3
1165,154,purchase,3
1165,433,cart,2
1166,50,cart,2
1166,419,view,1
1166,450,purchase,3
1166,3,purchase,3
1166,163,purchase,3
1167,373,purchase,3
1167,257,cart,2
1167,247,cart,2
1167,373,view,1
1167,16,view,1
1167,186,purchase,3
1167,157,view,1
1167,165,cart,2
1167,139,view,1
1167,357,cart,2
1167,284,purchase,3
1167,279,view,1
1167,274,cart,2
1168,10,purchase,3
1168,121,purchase,3
1168,122,cart,2
1168,321,purchase,3
1168,70,cart,2
1169,339,view,1
1169,119,purchase,3
1169,457,purchase,3
1169,162,purchase,3
1169,65,cart,2
1170,73,view,1
1170,434,view,1
1170,25,cart,2
1170,454,cart,2
1170,333,cart,2
1170,278,view,1
1170,157,purchase,3
1170,200,view,1
1170,240,view,1
1170,90,purchase,3
1170,354,cart,2
1170,173,cart,2
1170,454,purchase,3
1170,64,view,1
1170,321,view,1
1170,107,cart,2
1170,90,purchase,3
1170,100,view,1
1170,93,purchase,3
1171,216,cart,2
1171,193,view,1
1171,429,cart,2
1171,429,purchase,3
1171,342,view,1
1171,137,cart,2
1171,285,cart,2
1171,21,purchase,3
1171,144,view,1
1171,329,purchase,3
1171,266,view,1
1171,481,cart,2
1172,124,view,1
1172,389,view,1
1172,345,cart,2
1172,271,cart,2
1172,374,view,1
1172,240,view,1
1172,482,cart,2
1172,65,cart,2
1172,227,purchase,3
1172,187,view,1
1172,60,view,1
1172,419,cart,2
1172,24,view,1
1172,469,view,1
1172,67,view,1
1172,410,cart,2
1172,338,cart,2
1173,144,view,1
1173,49,cart,2
1173,334,view,1
1173,319,purchase,3
1173,169,cart,2
1173,500,purchase,3
1173,395,purchase,3
1173,198,purchase,3
1173,328,purchase,3
1173,142,cart,2
1173,372,purchase,3
1173,424,purchase,3
1173,67,view,1
1173,153,view,1
1173,40,purchase,3
1173,461,cart,2
1173,250,purchase,3
1173,247,purchase,3
1173,308,cart,2
1174,372,view,1
1174,262,cart,2
1174,55,view,1
1174,82,purchase,3
1174,124,cart,2
1174,391,purchase,3
1174,65,view,1
1174,25,view,1
1174,324,purchase,3
1174,209,purchase,3
1174,263,cart,2
1174,278,purchase,3
1175,410,cart,2
1175,395,view,1
1175,351,view,1
1175,410,purchase,3
1175,215,cart,2
1175,188,view,1
1175,192,cart,2
1175,16,view,1
1175,163,purchase,3
1175,81,cart,2
1175,457,view,1
1175,323,cart,2
1175,181,cart,2
1175,340,view,1
1176,10,view,1
1176,295,purchase,3
1176,452,cart,2
1176,376,cart,2
1176,168,purchase,3
1176,284,view,1
1176,250,view,1
1176,176,cart,2
1176,159,cart,2
1176,76,view,1
1176,70,purchase,3
1176,464,view,1
1176,449,purchase,3
1176,218,purchase,3
1176,362,view,1
1176,344,view,1
1176,121,view,1
1176,416,cart,2
1176,58,view,1
1177,113,purchase,3
1177,146,cart,2
1177,100,view,1
1177,444,cart,2
1177,387,purchase,3
1177,493,cart,2
1177,453,purchase,3
1177,219,cart,2
1178,293,cart,2
1178,56,cart,2
1178,87,purchase,3
1178,191,cart,2
1178,77,view,1
1178,301,cart,2
1178,175,view,1
1178,8,purchase,3
1178,500,cart,2
1178,30,purchase,3
1178,259,purchase,3
1179,114,view,1
1179,289,view,1
1179,265,purchase,3
1179,269,purchase,3
1179,131,purchase,3
1179,150,purchase,3
1179,78,view,1
1180,453,purchase,3
1180,228,view,1
1180,398,purchase,3
1180,497,purchase,3
1180,271,purchase,3
1180,264,cart,2
1180,467,purchase,3
1180,269,view,1
1180,8,purchase,3
1180,262,cart,2
1180,290,view,1
1180,179,purchase,3
1180,484,cart,2
1180,72,cart,2
1180,310,cart,2
1181,188,view,1
1181,283,view,1
1181,284,purchase,3
1181,395,purchase,3
1181,214,purchase,3
1181,162,purchase,3
1181,406,view,1
1181,93,purchase,3
1181,69,view,1
1181,59,cart,2
1181,134,cart,2
1181,132,view,1
1181,465,purchase,3
1181,80,purchase,3
1181,119,purchase,3
1181,300,purchase,3
1181,131,cart,2
1181,265,cart,2
1182,383,cart,2
1182,412,view,1
1182,480,view,1
1182,394,view,1
1182,94,cart,2
1182,415,cart,2
1182,372,purchase,3
1182,78,cart,2
1182,270,view,1
1182,362,purchase,3
1182,203,purchase,3
1182,322,cart,2
1182,187,cart,2
1182,375,purchase,3
1182,445,purchase,3
1182,39,view,1
1182,182,purchase,3
1182,303,view,1
1182,361,cart,2
1183,432,purchase,3
1183,390,purchase,3
1183,342,view,1
1183,474,view,1
1183,100,view,1
1183,133,cart,2
1183,212,purchase,3
1183,205,purchase,3
1183,451,purchase,3
1183,122,view,1
1183,131,purchase,3
1183,163,purchase,3
1183,199,view,1
1183,386,cart,2
1183,99,cart,2
1183,162,view,1
1183,442,view,1
1184,299,cart,2
1184,423,purchase,3
1184,309,view,1
1184,233,purchase,3
1184,347,cart,2
1184,419,purchase,3
1184,231,purchase,3
1184,125,cart,2
1185,72,view,1
1185,147,cart,2
1185,222,cart,2
1185,396,cart,2
1185,451,purchase,3
1185,366,view,1
1185,221,cart,2
1185,304,purchase,3
1185,55,view,1
1185,294,cart,2
1185,224,purchase,3
1185,113,purchase,3
1185,12,cart,2
1185,363,purchase,3
1185,173,purchase,3
1185,476,view,1
1185,371,cart,2
1185,59,purchase,3
1186,481,cart,2
1186,330,purchase,3
1186,341,view,1
1186,454,cart,2
1186,267,purchase,3
1187,491,view,1
1187,433,view,1
1187,274,view,1
1187,189,purchase,3
1187,475,view,1
1187,196,cart,2
1187,133,view,1
1187,97,view,1
1187,255,view,1
1187,111,purchase,3
1187,410,view,1
1187,194,view,1
1187,470,purchase,3
1187,97,cart,2
1187,461,view,1
1187,413,view,1
1187,285,cart,2
1187,411,view,1
1188,171,view,1
1188,390,purchase,3
1188,172,purchase,3
1188,425,purchase,3
1188,17,cart,2
1188,227,cart,2
1188,26,cart,2
1188,135,view,1
1188,343,cart,2
1189,371,cart,2
1189,453,view,1
1189,429,view,1
1189,45,cart,2
1189,195,view,1
1189,458,view,1
1189,454,cart,2
1189,65,view,1
1189,235,purchase,3
1189,74,purchase,3
1189,321,cart,2
1189,283,cart,2
1189,383,cart,2
1189,402,purchase,3
1189,265,cart,2
1189,242,purchase,3
1189,424,view,1
1189,284,view,1
1189,254,purchase,3
1190,247,purchase,3
1190,243,view,1
1190,116,purchase,3
1190,115,view,1
1190,350,purchase,3
1190,394,cart,2
1190,383,view,1
1190,134,cart,2
1190,325,purchase,3
1190,423,view,1
1190,173,view,1
1190,168,cart,2
1190,347,view,1
1190,257,cart,2
1190,204,cart,2
1190,348,purchase,3
1191,362,view,1
1191,87,cart,2
1191,388,view,1
1191,259,purchase,3
1191,259,purchase,3
1191,218,cart,2
1191,51,cart,2
1191,83,purchase,3
1191,399,view,1
1191,10,view,1
1191,162,purchase,3
1191,203,view,1
1191,126,cart,2
1192,50,view,1
1192,466,cart,2
1192,410,view,1
1192,254,view,1
1192,56,view,1
1192,420,purchase,3
1192,197,cart,2
1193,461,view,1
1193,118,view,1
1193,7,view,1
1193,213,view,1
1193,113,purchase,3
1194,129,view,1
1194,122,view,1
1194,314,cart,2
1194,342,view,1
1194,245,purchase,3
1195,49,view,1
1195,403,view,1
1195,386,purchase,3
1195,79,view,1
1195,407,purchase,3
1195,485,view,1
1195,74,cart,2
1195,271,view,1
1195,452,view,1
1195,191,view,1
1195,404,view,1
1196,245,cart,2
1196,450,view,1
1196,253,purchase,3
1196,231,view,1
1196,484,view,1
1196,450,view,1
1196,288,cart,2
1196,291,purchase,3
1196,247,purchase,3
1196,222,cart,2
1196,280,purchase,3
1196,151,cart,2
1197,377,view,1
1197,379,view,1
1197,218,view,1
1197,371,purchase,3
1197,416,cart,2
1197,97,cart,2
1197,354,view,1
1197,235,purchase,3
1197,381,cart,2
1197,68,view,1
1197,138,purchase,3
1197,200,cart,2
1197,109,purchase,3
1197,60,cart,2
1197,338,view,1
1197,139,purchase,3
1198,10,view,1
1198,45,view,1
1198,493,purchase,3
1198,158,view,1
1198,299,cart,2
1198,118,purchase,3
1198,96,purchase,3
1198,194,view,1
1198,291,cart,2
1198,498,cart,2
1199,402,view,1
1199,377,view,1
1199,109,cart,2
1199,374,cart,2
1199,13,cart,2
1199,147,cart,2
1199,62,cart,2
1199,243,view,1
1199,191,view,1
1200,375,cart,2
1200,289,purchase,3
1200,451,cart,2
1200,286,cart,2
1200,482,view,1
1200,425,purchase,3
1200,249,cart,2
1200,318,view,1
1200,165,purchase,3
1200,82,view,1
1200,41,cart,2
1200,379,purchase,3
1200,292,view,1
1200,380,view,1
1200,129,cart,2
1200,241,view,1
1200,319,view,1
1200,331,cart,2
1200,422,view,1
1201,458,view,1
1201,36,view,1
1201,79,view,1
1201,322,purchase,3
1201,410,view,1
1201,275,view,1
1201,313,cart,2
1201,190,purchase,3
1201,127,cart,2
1201,33,purchase,3
1201,456,view,1
1201,416,cart,2
1201,325,purchase,3
1201,118,cart,2
1201,114,view,1
1201,355,purchase,3
1201,59,view,1
1201,376,purchase,3
1201,160,view,1
1202,86,view,1
1202,458,view,1
1202,391,view,1
1202,448,view,1
1202,334,cart,2
1203,241,purchase,3
1203,240,purchase,3
1203,448,view,1
1203,423,cart,2
1203,56,purchase,3
1204,284,cart,2
1204,313,view,1
1204,430,view,1
1204,220,purchase,3
1204,65,view,1
1204,443,view,1
1204,414,purchase,3
1204,47,cart,2
1204,481,view,1
1204,297,cart,2
1204,262,view,1
1204,487,view,1
1204,95,view,1
1204,250,view,1
1204,311,purchase,3
1204,478,cart,2
1204,61,view,1
1204,269,view,1
1204,126,purchase,3
1205,7,view,1
1205,323,purchase,3
1205,487,view,1
1205,228,view,1
1205,287,purchase,3
1205,312,view,1
1205,343,cart,2
1205,198,cart,2
1205,416,purchase,3
1206,180,purchase,3
1206,310,cart,2
1206,403,view,1
1206,195,view,1
1206,242,purchase,3
1206,359,cart,2
1206,24,purchase,3
1206,277,view,1
1206,247,view,1
1206,192,cart,2
1206,421,cart,2
1206,213,cart,2
1206,158,view,1
1207,291,view,1
1207,11,cart,2
1207,349,cart,2
1207,61,purchase,3
1207,280,cart,2
1207,362,purchase,3
1207,12,purchase,3
1207,99,purchase,3
1207,357,purchase,3
1207,89,view,1
1207,56,cart,2
1207,51,purchase,3
1207,431,cart,2
1207,324,cart,2
1207,433,purchase,3
1208,58,purchase,3
1208,415,purchase,3
1208,54,view,1
1208,345,cart,2
1208,251,view,1
1208,47,cart,2
1208,360,cart,2
1208,340,view,1
1208,324,cart,2
1208,161,view,1
1208,39,purchase,3
1208,493,purchase,3
1208,433,view,1
1209,266,cart,2
1209,448,view,1
1209,472,view,1
1209,177,purchase,3
1209,468,purchase,3
1209,186,purchase,3
1209,244,cart,2
1209,173,cart,2
1209,493,cart,2
1209,361,view,1
1209,434,cart,2
1209,415,view,1
1209,489,view,1
1209,444,view,1
1209,440,cart,2
1209,64,cart,2
1209,458,view,1
1209,185,view,1
1209,378,purchase,3
1209,198,purchase,3
1210,103,purchase,3
1210,151,purchase,3
1210,238,cart,2
1210,139,purchase,3
1210,281,purchase,3
1210,455,view,1
1210,185,cart,2
1211,2,view,1
1211,258,cart,2
1211,352,cart,2
1211,44,view,1
1211,168,cart,2
1211,115,cart,2
1211,378,purchase,3
1212,311,view,1
1212,350,cart,2
1212,352,purchase,3
1212,46,cart,2
1212,79,view,1
1212,250,purchase,3
1212,498,purchase,3
1212,325,purchase,3
1212,247,cart,2
1212,484,cart,2
1212,461,cart,2
1212,146,view,1
1212,428,view,1
1212,489,view,1
1212,130,view,1
1212,480,view,1
1213,170,view,1
1213,448,cart,2
1213,2,cart,2
1213,496,purchase,3
1213,298,purchase,3
1213,410,purchase,3
1213,113,view,1
1213,55,cart,2
1213,271,view,1
1213,223,purchase,3
1214,422,purchase,3
1214,500,cart,2
1214,198,cart,2
1214,397,purchase,3
1214,347,purchase,3
1214,358,view,1
1214,433,purchase,3
1214,183,purchase,3
1214,85,purchase,3
1214,14,cart,2
1215,27,view,1
1215,24,cart,2
1215,391,view,1
1215,116,purchase,3
1215,34,view,1
1215,3,purchase,3
1215,438,view,1
1215,194,view,1
1215,20,view,1
1215,360,cart,2
1215,213,view,1
1215,139,purchase,3
1215,468,view,1
1215,326,view,1
1215,159,view,1
1215,78,view,1
1216,418,cart,2
1216,167,purchase,3
1216,410,view,1
1216,465,view,1
1216,263,purchase,3
1216,34,purchase,3
1216,240,cart,2
1216,415,purchase,3
1216,151,purchase,3
1216,275,cart,2
1217,359,cart,2
1217,147,cart,2
1217,438,purchase,3
1217,384,view,1
1217,112,cart,2
1217,179,purchase,3
1218,19,view,1
1218,77,purchase,3
1218,312,view,1
1218,22,cart,2
1218,202,purchase,3
1219,334,view,1
1219,78,purchase,3
1219,16,purchase,3
1219,212,cart,2
1219,450,purchase,3
1219,343,cart,2
1219,124,view,1
1219,256,cart,2
1219,458,view,1
1220,295,cart,2
1220,305,cart,2
1220,223,view,1
1220,408,view,1
1220,177,purchase,3
1220,248,cart,2
1220,79,cart,2
1220,260,cart,2
1220,472,cart,2
1220,470,cart,2
1220,161,purchase,3
1220,267,view,1
1220,118,view,1
1220,257,purchase,3
1220,440,view,1
1220,492,view,1
1220,383,cart,2
1221,290,purchase,3
1221,77,purchase,3
1221,480,purchase,3
1221,299,view,1
1221,414,view,1
1221,242,purchase,3
1221,192,purchase,3
1221,237,cart,2
1221,165,cart,2
1221,418,cart,2
1221,119,cart,2
1221,195,cart,2
1221,138,purchase,3
1222,6,cart,2
1222,461,view,1
1222,389,view,1
1222,100,view,1
1222,282,cart,2
1222,362,cart,2
1222,252,purchase,3
1223,337,cart,2
1223,16,cart,2
1223,8,view,1
1223,246,purchase,3
1223,496,purchase,3
1223,208,view,1
1223,416,cart,2
1223,122,cart,2
1223,310,purchase,3
1224,482,view,1
1224,54,purchase,3
1224,8,purchase,3
1224,436,purchase,3
1224,494,view,1
1224,5,cart,2
1224,253,view,1
1224,367,purchase,3
1224,64,cart,2
1224,327,cart,2
1224,25,view,1
1224,226,view,1
1224,82,purchase,3
1224,317,purchase,3
1224,388,cart,2
1224,64,view,1
1224,493,view,1
1224,185,purchase,3
1224,339,cart,2
1224,40,view,1
1225,68,view,1
1225,108,cart,2
1225,39,cart,2
1225,130,cart,2
1225,213,purchase,3
1225,495,purchase,3
1225,149,purchase,3
1225,229,cart,2
1226,88,cart,2
1226,71,view,1
1226,498,view,1
1226,473,cart,2
1226,69,cart,2
1226,366,purchase,3
1226,246,view,1
1226,424,cart,2
1226,154,purchase,3
1226,172,view,1
1226,167,cart,2
1226,205,purchase,3
1226,100,cart,2
1226,296,view,1
1227,143,cart,2
1227,315,purchase,3
1227,238,cart,2
1227,151,cart,2
1227,18,cart,2
1227,113,purchase,3
1227,409,cart,2
1227,71,cart,2
1228,246,cart,2
1228,443,purchase,3
1228,130,cart,2
1228,86,cart,2
1228,394,purchase,3
1228,132,purchase,3
1228,206,view,1
1228,257,purchase,3
1228,227,purchase,3
1228,174,view,1
1228,220,cart,2
1228,229,view,1
1228,299,view,1
1228,347,view,1
1228,375,cart,2
1228,426,view,1
1228,250,cart,2
1228,333,purchase,3
1229,364,cart,2
1229,3,purchase,3
1229,482,cart,2
1229,440,cart,2
1229,262,cart,2
1229,3,purchase,3
1229,409,view,1
1229,356,view,1
1229,142,view,1
1229,386,view,1
1229,221,purchase,3
1229,346,view,1
1229,436,purchase,3
1229,141,view,1
1229,390,view,1
1229,488,cart,2
1229,469,cart,2
1230,402,cart,2
1230,86,cart,2
1230,339,view,1
1230,247,purchase,3
1230,404,purchase,3
1230,240,cart,2
1230,228,cart,2
1230,426,view,1
1230,229,purchase,3
1230,139,view,1
1230,350,cart,2
1230,383,cart,2
1230,163,cart,2
1230,278,purchase,3
1230,64,purchase,3
1230,463,view,1
1230,185,view,1
1231,216,cart,2
1231,351,purchase,3
1231,319,purchase,3
1231,92,view,1
1231,39,view,1
1231,208,purchase,3
1232,200,cart,2
1232,160,cart,2
1232,317,view,1
1232,442,view,1
1232,354,purchase,3
1232,126,cart,2
1232,349,view,1
1232,269,cart,2
1232,206,cart,2
1232,249,view,1
1232,99,view,1
1232,462,view,1
1232,43,purchase,3
1232,72,purchase,3
1232,435,cart,2
1232,197,cart,2
1232,483,purchase,3
1232,220,view,1
1232,281,view,1
1232,156,cart,2
1233,383,purchase,3
1233,434,view,1
1233,286,purchase,3
1233,109,purchase,3
1233,305,cart,2
1233,143,purchase,3
1233,147,purchase,3
1233,435,view,1
1233,80,view,1
1233,292,cart,2
1233,25,purchase,3
1233,73,purchase,3
1234,481,purchase,3
1234,166,cart,2
1234,440,view,1
1234,373,cart,2
1234,469,cart,2
1234,93,purchase,3
1234,192,view,1
1234,152,view,1
1234,118,view,1
1234,389,view,1
1234,478,cart,2
1234,159,view,1
1235,265,cart,2
1235,228,view,1
1235,268,purchase,3
1235,166,cart,2
1235,470,view,1
1235,45,cart,2
1235,372,view,1
1235,5,cart,2
1235,329,view,1
1235,376,cart,2
1235,74,cart,2
1235,489,view,1
1235,375,view,1
1235,369,view,1
1235,418,view,1
1235,362,view,1
1236,278,purchase,3
1236,199,cart,2
1236,417,view,1
1236,66,cart,2
1236,287,purchase,3
1236,375,cart,2
1236,421,view,1
1236,487,view,1
1236,295,cart,2
1236,349,cart,2
1236,465,view,1
1236,264,view,1
1236,26,purchase,3
1237,10,view,1
1237,362,purchase,3
1237,167,cart,2
1237,11,purchase,3
1237,262,purchase,3
1237,218,view,1
1237,214,view,1
1237,487,cart,2
1237,101,view,1
1237,470,purchase,3
1237,338,purchase,3
1237,34,cart,2
1237,207,cart,2
1237,182,cart,2
1237,368,view,1
1237,329,view,1
1237,176,view,1
1238,99,purchase,3
1238,428,cart,2
1238,249,cart,2
1238,106,cart,2
1238,37,purchase,3
1238,44,cart,2
1239,369,purchase,3
1239,461,view,1
1239,327,view,1
1239,167,cart,2
1239,104,purchase,3
1239,137,purchase,3
1239,407,view,1
1239,309,cart,2
1239,427,view,1
1239,325,cart,2
1239,256,purchase,3
1239,217,cart,2
1239,311,cart,2
1239,257,view,1
